team_id,team_name,country_id,country_name
441,AEK,8,greece
442,Levadeiakos,8,greece
443,Ionikos,8,greece
444,Ergotelis,8,greece
445,Kerkyra,8,greece
446,Aris,8,greece
447,Asteras Tripolis,8,greece
448,Veria,8,greece
449,Panthrakikos,8,greece
450,Panserraikos,8,greece
451,Thrasyvoulos,8,greece
452,Giannina,8,greece
453,Kavala,8,greece
454,Olympiakos Volou,8,greece
455,Panetolikos,8,greece
456,Doxa Dramas,8,greece
457,Platanias,8,greece
458,Apollon,8,greece
459,Kallonis,8,greece
460,Niki Volos,8,greece
461,Lamia,8,greece
462,OFI Crete,8,greece
463,Volos NFC,8,greece
464,Kifisia,8,greece
465,Athens Kallithea,8,greece
466,Athinaikos,8,greece
467,Doxa,8,greece
468,Edessaikos,8,greece
469,Levadiakos,8,greece
470,Ethnikos,8,greece
471,Kalamata,8,greece
472,Paniliakos,8,greece
473,Panahaiki,8,greece
474,Kastoria,8,greece
475,Heracles,8,greece
476,Veroia,8,greece
477,Ethnikos Piraeus,8,greece
478,Proodeytiki,8,greece
479,Ethnikos Asteras,8,greece
480,Eleysina,8,greece
481,Trikala,8,greece
482,Drogheda,9,ireland
483,Shamrock Rovers,9,ireland
484,Derry City,9,ireland
485,Bohemians,9,ireland
486,St. Patricks,9,ireland
487,Bray,9,ireland
488,UC Dublin,9,ireland
489,Cork City,9,ireland
490,Monaghan,9,ireland
491,Dundalk,9,ireland
492,Shelbourne,9,ireland
493,Sligo Rovers,9,ireland
494,Longford,9,ireland
495,Waterford,9,ireland
496,Limerick,9,ireland
497,Mervue,9,ireland
498,Athlone,9,ireland
499,Galway,9,ireland
500,Finn Harps,9,ireland
501,Wexford,9,ireland
502,Cobh Ramblers,9,ireland
503,Cabinteely,9,ireland
504,Treaty United,9,ireland
505,Bari,10,italy
506,Verona,10,italy
507,Napoli,10,italy
508,Juventus,10,italy
509,Atalanta,10,italy
510,Lazio,10,italy
511,Milan,10,italy
512,Vicenza,10,italy
513,Parma,10,italy
514,Fiorentina,10,italy
515,Perugia,10,italy
516,Lecce,10,italy
517,Reggina,10,italy
518,Inter,10,italy
519,Roma,10,italy
520,Bologna,10,italy
521,Udinese,10,italy
522,Brescia,10,italy
523,Torino,10,italy
524,Ancona,10,italy
525,Cagliari,10,italy
526,Crotone,10,italy
527,Chievo,10,italy
528,Genoa,10,italy
529,Cittadella,10,italy
530,Piacenza,10,italy
531,Cosenza,10,italy
532,Pescara,10,italy
533,Empoli,10,italy
534,Pistoiese,10,italy
535,Monza,10,italy
536,Venezia,10,italy
537,Ravenna,10,italy
538,Salernitana,10,italy
539,Sampdoria,10,italy
540,Ternana,10,italy
541,Siena,10,italy
542,Treviso,10,italy
543,Messina,10,italy
544,Como,10,italy
545,Palermo,10,italy
546,Modena,10,italy
547,Ascoli,10,italy
548,Catania,10,italy
549,Triestina,10,italy
550,Livorno,10,italy
551,Albinoleffe,10,italy
552,Avellino,10,italy
553,Arezzo,10,italy
554,Catanzaro,10,italy
555,Cesena,10,italy
556,Cremonese,10,italy
557,Mantova,10,italy
558,Rimini,10,italy
559,Frosinone,10,italy
560,Spezia,10,italy
561,Pisa,10,italy
562,Grosseto,10,italy
563,Sassuolo,10,italy
564,Gallipoli,10,italy
565,Padova,10,italy
567,Novara,10,italy
568,Portogruaro,10,italy
569,Varese,10,italy
570,Juve Stabia,10,italy
571,Gubbio,10,italy
572,Nocerina,10,italy
573,Virtus Lanciano,10,italy
574,Pro Vercelli,10,italy
575,Latina,10,italy
576,Trapani,10,italy
577,Carpi,10,italy
578,Virtus Entella,10,italy
579,Benevento,10,italy
580,Spal,10,italy
581,Foggia,10,italy
582,Pordenone,10,italy
583,Reggiana,10,italy
584,Alessandria,10,italy
585,Sudtirol,10,italy
586,FeralpiSalo,10,italy
587,Lecco,10,italy
588,Carrarese,10,italy
589,Lucchese,10,italy
590,C. Sangro,10,italy
591,F. Andria,10,italy
592,Alzano,10,italy
593,Savoia,10,italy
594,Fermana,10,italy
595,Sparta,11,netherlands
596,Roda JC,11,netherlands
597,Graafschap,11,netherlands
598,PSV Eindhoven,11,netherlands
599,Feyenoord,11,netherlands
600,AZ Alkmaar,11,netherlands
601,NAC Breda,11,netherlands
602,Waalwijk,11,netherlands
603,Groningen,11,netherlands
604,Willem II,11,netherlands
605,Roosendaal,11,netherlands
606,Nijmegen,11,netherlands
607,Utrecht,11,netherlands
608,Heerenveen,11,netherlands
609,Vitesse,11,netherlands
610,Twente,11,netherlands
611,Ajax,11,netherlands
612,For Sittard,11,netherlands
613,Den Bosch,11,netherlands
614,Zwolle,11,netherlands
615,Excelsior,11,netherlands
616,Den Haag,11,netherlands
617,Volendam,11,netherlands
619,VVV Venlo,11,netherlands
620,Roda,11,netherlands
630,Cambuur,11,netherlands
631,Go Ahead Eagles,11,netherlands
632,Dordrecht,11,netherlands
633,Sparta Rotterdam,11,netherlands
634,FC Emmen,11,netherlands
635,Almere City,11,netherlands
636,Telstar,11,netherlands
637,MVV Maastricht,11,netherlands
638,Molde,12,norway
639,Stromsgodset,12,norway
640,Honefoss,12,norway
641,Lillestrom,12,norway
642,Odd,12,norway
643,Sogndal,12,norway
644,Stabaek,12,norway
645,Aalesund,12,norway
646,Tromso,12,norway
647,Fredrikstad,12,norway
648,Valerenga,12,norway
649,Haugesund,12,norway
650,Rosenborg,12,norway
651,Brann,12,norway
652,Sandnes,12,norway
653,Viking,12,norway
654,Ull/Kisa,12,norway
655,Sarpsborg 08,12,norway
656,Start,12,norway
657,Ranheim,12,norway
658,Bodo/Glimt,12,norway
659,Mjondalen,12,norway
660,Sandefjord,12,norway
661,Jerv,12,norway
662,Kristiansund,12,norway
663,Ham-Kam,12,norway
664,Kongsvinger,12,norway
665,HamKam,12,norway
666,KFUM Oslo,12,norway
667,Moss,12,norway
668,Bryne,12,norway
669,Pogon Szczecin,13,poland
670,Zaglebie,13,poland
671,Piast Gliwice,13,poland
672,Gornik Z.,13,poland
673,Jagiellonia,13,poland
674,Podbeskidzie,13,poland
675,Widzew Lodz,13,poland
676,Slask Wroclaw,13,poland
677,Lech Poznan,13,poland
678,Ruch,13,poland
679,Wisla,13,poland
680,GKS Belchatow,13,poland
681,Legia,13,poland
682,Korona Kielce,13,poland
683,Lechia Gdansk,13,poland
684,Polonia Warszawa,13,poland
685,Zawisza,13,poland
686,Cracovia,13,poland
687,Leczna,13,poland
688,Termalica B-B.,13,poland
689,Wisla Plock,13,poland
690,Arka Gdynia,13,poland
691,Sandecja Nowy S.,13,poland
692,Legnica,13,poland
693,Zaglebie Sosnowiec,13,poland
694,LKS Lodz,13,poland
695,Rakow,13,poland
696,Stal Mielec,13,poland
697,Warta Poznan,13,poland
698,Radomiak Radom,13,poland
699,Gornik Zabrze,13,poland
700,Ruch Chorzow,13,poland
701,Puszcza,13,poland
702,GKS Katowice,13,poland
703,Motor Lublin,13,poland
704,Beira Mar,14,portugal
705,Boavista,14,portugal
706,Porto,14,portugal
707,Benfica,14,portugal
708,Sp Braga,14,portugal
709,Guimaraes,14,portugal
710,Alverca,14,portugal
711,Maritimo,14,portugal
712,Aves,14,portugal
713,Belenenses,14,portugal
714,Gil Vicente,14,portugal
715,Campomaiorense,14,portugal
716,Salgueiros,14,portugal
717,Pacos Ferreira,14,portugal
718,Sp Lisbon,14,portugal
719,Farense,14,portugal
720,Leiria,14,portugal
721,Est Amadora,14,portugal
722,Varzim,14,portugal
723,Setubal,14,portugal
724,Santa Clara,14,portugal
725,Academica,14,portugal
726,Moreirense,14,portugal
727,Nacional,14,portugal
728,Rio Ave,14,portugal
729,Estoril,14,portugal
730,Penafiel,14,portugal
731,Naval,14,portugal
732,Leixoes,14,portugal
733,Trofense,14,portugal
734,Olhanense,14,portugal
735,Portimonense,14,portugal
736,Feirense ,14,portugal
738,Arouca,14,portugal
739,Tondela,14,portugal
740,Uniao Madeira,14,portugal
741,Chaves,14,portugal
742,Famalicao,14,portugal
743,Vizela,14,portugal
744,Casa Pia,14,portugal
745,Estrela,14,portugal
746,AVS,14,portugal
747,Desp. Chaves,14,portugal
748,Tirsense,14,portugal
749,Madeira,14,portugal
750,Campomaior,14,portugal
751,Felgueiras,14,portugal
752,Leca,14,portugal
753,Espinho,14,portugal
754,Pandurii,15,romania
755,U. Cluj,15,romania
756,CS Turnu Severin,15,romania
757,Din. Bucuresti,15,romania
758,Petrolul,15,romania
759,Ceahlaul,15,romania
760,CFR Cluj,15,romania
761,Gaz Metan Medias,15,romania
762,Bistrita,15,romania
763,Astra,15,romania
764,Poli Iasi,15,romania
765,Otelul,15,romania
766,FC Rapid Bucuresti,15,romania
767,Vaslui,15,romania
768,Viitorul Constanta,15,romania
769,FC Brasov,15,romania
770,FCSB,15,romania
771,Concordia,15,romania
772,Poli Timisoara,15,romania
773,Navodari,15,romania
774,FC Botosani,15,romania
775,Corona Brasov,15,romania
776,U Craiova,15,romania
777,Targu Mures,15,romania
778,FC Voluntari,15,romania
779,Calarasi,15,romania
780,UTA Arad,15,romania
781,Daco-Getica Bucuresti,15,romania
782,Sepsi Sf. Gheorghe,15,romania
783,Chindia Targoviste,15,romania
784,FC Hermannstadt,15,romania
785,Academica Clinceni,15,romania
786,Mioveni,15,romania
787,FC Arges,15,romania
788,Univ. Craiova,15,romania
789,U Craiova 1948,15,romania
790,Farul Constanta,15,romania
791,Gloria Buzau,15,romania
792,Csikszereda M. Ciuc,15,romania
793,Unirea Slobozia,15,romania
794,Metaloglobus Bucharest,15,romania
795,Dinamo Bucuresti,15,romania
796,M. Saransk,16,russia
797,Lokomotiv Moscow,16,russia
798,CSKA Moscow,16,russia
799,FK Rostov,16,russia
800,Volga N. Novgorod,16,russia
801,Dynamo Moscow,16,russia
802,Vladikavkaz,16,russia
803,Spartak Moscow,16,russia
804,Zenit,16,russia
805,Amkar,16,russia
806,Krylya Sovetov,16,russia
807,Akhmat Grozny,16,russia
808,FK Anzi Makhackala,16,russia
809,Kuban,16,russia
810,Krasnodar,16,russia
811,Rubin Kazan,16,russia
812,Spartak Nalchik,16,russia
813,SKA Khabarovsk,16,russia
814,Tomsk,16,russia
815,Ural,16,russia
816,Ufa,16,russia
817,T. Moscow,16,russia
818,Arsenal Tula,16,russia
819,Tosno,16,russia
820,Volgar-Astrakhan,16,russia
821,Orenburg,16,russia
822,Yenisey,16,russia
823,Tambov,16,russia
824,Pari NN,16,russia
825,Sochi,16,russia
826,Khimki,16,russia
827,R. Volgograd,16,russia
828,Torpedo Moscow,16,russia
829,Fakel Voronezh,16,russia
830,Rodina Moscow,16,russia
831,Baltika,16,russia
832,Akron Togliatti,16,russia
833,Dynamo Makhachkala,16,russia
834,Dunfermline,17,scotland
835,Aberdeen,17,scotland
836,Motherwell,17,scotland
837,Dundee,17,scotland
838,Rangers,17,scotland
839,St Johnstone,17,scotland
840,St Mirren,17,scotland
841,Kilmarnock,17,scotland
842,Dundee United,17,scotland
843,Celtic,17,scotland
844,Hearts,17,scotland
845,Hibernian,17,scotland
846,Ayr,17,scotland
847,Ross County,17,scotland
848,Clyde,17,scotland
849,Falkirk,17,scotland
850,Inverness C,17,scotland
851,Airdrie,17,scotland
852,Morton,17,scotland
853,Livingston,17,scotland
854,Raith Rvs,17,scotland
855,Alloa,17,scotland
856,Arbroath,17,scotland
857,Partick,17,scotland
858,Queens Park,17,scotland
859,Berwick,17,scotland
860,Stenhousemuir,17,scotland
861,Queen of Sth,17,scotland
862,Stirling,17,scotland
863,Clydebank,17,scotland
864,Stranraer,17,scotland
865,Forfar,17,scotland
866,Albion Rvs,17,scotland
867,East Fife,17,scotland
868,Brechin,17,scotland
869,Elgin,17,scotland
870,East Stirling,17,scotland
871,Cowdenbeath,17,scotland
872,Hamilton,17,scotland
873,Dumbarton,17,scotland
874,Peterhead,17,scotland
875,Montrose,17,scotland
876,Airdrie Utd,17,scotland
877,Gretna,17,scotland
878,Raith,17,scotland
879,Annan Athletic,17,scotland
880,Edinburgh City,17,scotland
881,Cove Rangers,17,scotland
882,Kelty Hearts,17,scotland
883,FC Edinburgh,17,scotland
884,Bonnyrigg Rose,17,scotland
885,Spartans,17,scotland
886,East Kilbride,17,scotland
887,Barcelona,18,spain
888,Malaga,18,spain
889,La Coruna,18,spain
890,Ath Bilbao,18,spain
891,Real Madrid,18,spain
892,Valencia,18,spain
893,Sociedad,18,spain
894,Santander,18,spain
895,Zaragoza,18,spain
896,Espanol,18,spain
897,Las Palmas,18,spain
898,Alaves,18,spain
899,Mallorca,18,spain
900,Valladolid,18,spain
901,Numancia,18,spain
902,Oviedo,18,spain
903,Osasuna,18,spain
904,Celta,18,spain
905,Villarreal,18,spain
906,Vallecano,18,spain
907,Albacete,18,spain
908,Tenerife,18,spain
909,Getafe,18,spain
910,Cordoba,18,spain
911,Lleida,18,spain
912,Eibar,18,spain
913,Compostela,18,spain
914,Betis,18,spain
915,Elche,18,spain
916,Salamanca,18,spain
917,Jaen,18,spain
918,Ferrol,18,spain
919,Leganes,18,spain
920,Extremadura,18,spain
921,Levante,18,spain
922,Ath Madrid,18,spain
923,Recreativo,18,spain
924,Badajoz,18,spain
925,Sevilla,18,spain
926,Murcia,18,spain
927,Sp Gijon,18,spain
928,U.Las Palmas,18,spain
929,Poli Ejido,18,spain
930,Burgos,18,spain
931,Gimnastic,18,spain
932,Xerez,18,spain
933,Almeria,18,spain
934,Terrassa,18,spain
935,Malaga B,18,spain
936,Cadiz,18,spain
937,Ciudad de Murcia,18,spain
938,Algeciras,18,spain
939,Pontevedra,18,spain
940,Lorca,18,spain
941,Real Madrid B,18,spain
942,Hercules,18,spain
943,Castellon,18,spain
944,Ponferradina,18,spain
945,Vecindario,18,spain
946,Granada 74,18,spain
947,Sevilla B,18,spain
948,Alicante,18,spain
949,Girona,18,spain
950,Huesca,18,spain
951,Cartagena,18,spain
952,Real Union,18,spain
953,Villarreal B,18,spain
954,Barcelona B,18,spain
955,Alcorcon,18,spain
956,Granada,18,spain
957,Alcoyano,18,spain
958,Guadalajara,18,spain
959,Sabadell,18,spain
960,Mirandes,18,spain
961,Lugo,18,spain
962,Llagostera,18,spain
963,Ath Bilbao B,18,spain
964,Reus Deportiu,18,spain
965,UCAM Murcia,18,spain
966,Leonesa,18,spain
967,Extremadura UD,18,spain
968,Rayo Majadahonda,18,spain
969,Fuenlabrada,18,spain
970,Logrones,18,spain
971,Ibiza,18,spain
972,Sociedad B,18,spain
973,Amorebieta,18,spain
974,Andorra,18,spain
975,Eldense,18,spain
976,Cultural Leonesa,18,spain
977,Ceuta,18,spain
978,Lerida,18,spain
979,Merida,18,spain
980,Orense,18,spain
981,Ath Madrid B,18,spain
982,Toledo,18,spain
983,Ecija,18,spain
984,Villareal,18,spain
985,Mallorca B,18,spain
